doc_id,ipc_code,ipc_main,ipc_class
811,G06F18/20,G06F,G06
811,G06F18/213,G06F,G06
811,G06F18/25,G06F,G06
811,G06N3/0442,G06N,G06
811,G06N3/084,G06N,G06
811,G06N3/092,G06N,G06
811,G06N3/0985,G06N,G06
811,G06Q10/04,G06Q,G06
811,G06Q30/0202,G06Q,G06
812,G06F21/10,G06F,G06
812,G06Q40/04,G06Q,G06
813,G06F18/213,G06F,G06
813,G06F18/25,G06F,G06
813,G06N3/045,G06N,G06
813,G06N3/048,G06N,G06
813,G06N5/04,G06N,G06
813,G06Q30/0601,G06Q,G06
814,G06F18/22,G06F,G06
814,G06F18/26,G06F,G06
814,G06F21/60,G06F,G06
814,G06F21/62,G06F,G06
814,G06F40/289,G06F,G06
814,G06F40/30,G06F,G06
814,G06N5/025,G06N,G06
814,G06Q30/0601,G06Q,G06
814,G06F123/02,G06F,G06
815,G06F16/951,G06F,G06
815,G06F16/9535,G06F,G06
815,G06F18/22,G06F,G06
815,G06F40/30,G06F,G06
815,G06N3/0455,G06N,G06
817,G06F16/9535,G06F,G06
817,G06N20/00,G06N,G06
817,G06N3/08,G06N,G06
817,G06Q10/083,G06Q,G06
817,G06Q20/38,G06Q,G06
817,G06Q30/0207,G06Q,G06
817,G06Q30/0283,G06Q,G06
817,G06Q30/0601,G06Q,G06
818,G06F16/2455,G06F,G06
818,G06F16/248,G06F,G06
818,G06F18/22,G06F,G06
818,G06F18/241,G06F,G06
818,G06F40/117,G06F,G06
818,G06F40/30,G06F,G06
818,G06N3/045,G06N,G06
818,G06N3/0455,G06N,G06
818,G06N3/0464,G06N,G06
818,G06N3/048,G06N,G06
818,G06N3/092,G06N,G06
818,G06Q30/0601,G06Q,G06
819,G06N3/0455,G06N,G06
819,G06T13/40,G06T,G06
819,G10L21/10,G10L,G10
819,H04N21/4402,H04N,H04
819,H04N21/854,H04N,H04
820,G06Q10/0631,G06Q,G06
820,G06Q30/0601,G06Q,G06
820,G06Q50/08,G06Q,G06
821,B25J9/16,B25J,B25
821,G06N3/008,G06N,G06
822,G06F18/214,G06F,G06
822,G06N20/00,G06N,G06
822,G06N20/20,G06N,G06
822,G06N5/01,G06N,G06
822,G06N5/04,G06N,G06
822,G06Q30/0204,G06Q,G06
822,G16H40/20,G16H,G16
822,G16H40/40,G16H,G16
823,G06F18/22,G06F,G06
823,G06F18/231,G06F,G06
823,G06F18/2321,G06F,G06
823,G06F18/25,G06F,G06
823,G06F40/30,G06F,G06
823,G06K19/077,G06K,G06
823,G06N5/04,G06N,G06
823,G06V30/262,G06V,G06
823,G06V30/41,G06V,G06
824,A61B5/00,A61B,A61
824,G06Q50/10,G06Q,G06
824,G16H10/60,G16H,G16
824,G16H20/70,G16H,G16
824,G16H50/20,G16H,G16
824,G16H80/00,G16H,G16
825,G06F16/904,G06F,G06
825,G06F40/186,G06F,G06
825,G06F40/295,G06F,G06
825,G06N3/045,G06N,G06
825,G06Q30/0601,G06Q,G06
826,G06F16/9535,G06F,G06
826,G06F18/213,G06F,G06
826,G06F18/25,G06F,G06
826,G06N3/0442,G06N,G06
826,G06N3/045,G06N,G06
826,G06N3/0455,G06N,G06
826,G06N3/0895,G06N,G06
826,G06N3/098,G06N,G06
827,G06F16/783,G06F,G06
827,G06Q30/0241,G06Q,G06
827,G06Q30/0251,G06Q,G06
827,G06Q30/0601,G06Q,G06
827,H04N21/234,H04N,H04
827,H04N21/254,H04N,H04
827,H04N21/81,H04N,H04
828,G06F18/10,G06F,G06
828,G06F18/25,G06F,G06
828,G06N3/0442,G06N,G06
828,G06N3/126,G06N,G06
828,G06Q10/087,G06Q,G06
828,G06Q10/10,G06Q,G06
828,G06Q30/0601,G06Q,G06
829,G05D1/46,G05D,G05
829,G05D1/622,G05D,G05
829,G08G5/22,G08G,G08
829,G08G5/57,G08G,G08
829,H04N21/214,H04N,H04
829,H04N21/2187,H04N,H04
829,G05D109/20,G05D,G05
830,G06F18/25,G06F,G06
830,G06N3/0499,G06N,G06
830,G06N3/084,G06N,G06
830,G06N3/092,G06N,G06
830,G06N5/04,G06N,G06
830,G06Q10/0635,G06Q,G06
830,G06Q30/0202,G06Q,G06
830,G06Q30/0283,G06Q,G06
831,G05B13/02,G05B,G05
832,G06F16/58,G06F,G06
832,G06F16/583,G06F,G06
832,G06F18/25,G06F,G06
832,G06F40/166,G06F,G06
832,G06F40/30,G06F,G06
832,G06N3/0455,G06N,G06
832,G06N3/0475,G06N,G06
832,G06N5/04,G06N,G06
833,G06N3/0442,G06N,G06
833,G06N3/0455,G06N,G06
833,G06N3/0464,G06N,G06
833,G06N3/0475,G06N,G06
833,G06N3/0895,G06N,G06
833,G06V10/80,G06V,G06
833,G06V10/82,G06V,G06
833,G06V40/20,G06V,G06
833,H04N21/854,H04N,H04
833,H04N21/8543,H04N,H04
833,H04N5/21,H04N,H04
834,G06F18/213,G06F,G06
834,G06F18/22,G06F,G06
834,G06F18/2321,G06F,G06
834,G06N5/022,G06N,G06
834,G06Q30/0242,G06Q,G06
834,H04N21/234,H04N,H04
834,H04N21/44,H04N,H04
834,H04N21/4782,H04N,H04
834,H04N21/8541,H04N,H04
835,G06N3/045,G06N,G06
835,G06N3/0475,G06N,G06
835,G06Q30/0601,G06Q,G06
835,G06T15/04,G06T,G06
835,G06T15/50,G06T,G06
836,G06F16/353,G06F,G06
836,G06F18/25,G06F,G06
836,G06F40/30,G06F,G06
836,G06N5/022,G06N,G06
836,G06N5/04,G06N,G06
836,G06Q30/0601,G06Q,G06
836,G06T13/20,G06T,G06
836,G06T13/40,G06T,G06
836,G06V20/40,G06V,G06
836,G06V40/16,G06V,G06
836,G06V40/20,G06V,G06
836,G10L15/26,G10L,G10
836,G10L25/03,G10L,G10
836,G10L25/18,G10L,G10
836,H04N21/2187,H04N,H04
836,H04N21/466,H04N,H04
836,H04N21/478,H04N,H04
836,H04N21/4788,H04N,H04
837,G06Q30/0601,G06Q,G06
837,G06T17/00,G06T,G06
837,G06T19/00,G06T,G06
837,G06T19/20,G06T,G06
838,G06F18/15,G06F,G06
838,G06F18/213,G06F,G06
838,G06F18/22,G06F,G06
838,G06F18/2433,G06F,G06
838,G06F21/60,G06F,G06
838,G06F21/62,G06F,G06
838,G06N3/0455,G06N,G06
838,G06N3/088,G06N,G06
838,G06N3/096,G06N,G06
838,G06N3/098,G06N,G06
838,G06N5/01,G06N,G06
839,G06F16/3329,G06F,G06
839,G06F16/334,G06F,G06
839,G06F16/338,G06F,G06
839,G06N3/008,G06N,G06
840,G06F16/3329,G06F,G06
840,G06F16/334,G06F,G06
840,G06F16/353,G06F,G06
840,G06F16/36,G06F,G06
840,G06F40/30,G06F,G06
840,G06N3/006,G06N,G06
840,G06N3/0455,G06N,G06
840,G06N5/02,G06N,G06
841,G06N3/092,G06N,G06
841,G06N5/04,G06N,G06
841,G06V10/774,G06V,G06
841,G06V10/82,G06V,G06
841,G06V20/40,G06V,G06
842,G06F16/9535,G06F,G06
842,G06F18/213,G06F,G06
842,G06F18/25,G06F,G06
842,G06N3/045,G06N,G06
843,G06F21/62,G06F,G06
843,G06Q30/0201,G06Q,G06
843,G06Q30/0242,G06Q,G06
844,G06N20/00,G06N,G06
844,G06Q10/04,G06Q,G06
844,G06Q10/0631,G06Q,G06
844,G06Q10/0875,G06Q,G06
844,G06Q30/0202,G06Q,G06
845,G06F16/906,G06F,G06
845,G06F16/9535,G06F,G06
845,G06F18/24,G06F,G06
845,G06F18/25,G06F,G06
846,G06N3/042,G06N,G06
846,G06N3/045,G06N,G06
846,G06N3/0475,G06N,G06
846,G06N3/084,G06N,G06
846,G06N3/094,G06N,G06
846,G06N3/096,G06N,G06
846,G06Q10/44,G06Q,G06
846,G06Q30/0201,G06Q,G06
846,G06Q30/0202,G06Q,G06
846,G06Q50/14,G06Q,G06
847,G06N5/025,G06N,G06
847,G06Q10/04,G06Q,G06
847,G06Q10/0631,G06Q,G06
847,G06Q10/083,G06Q,G06
847,G06Q10/0831,G06Q,G06
847,G06Q10/087,G06Q,G06
848,G06F16/215,G06F,G06
848,G06F16/25,G06F,G06
848,G06F16/27,G06F,G06
848,G06F18/22,G06F,G06
848,G06F18/23213,G06F,G06
848,G06F18/243,G06F,G06
848,G06F18/26,G06F,G06
848,G06F21/60,G06F,G06
848,G06F21/62,G06F,G06
848,G06F9/50,G06F,G06
848,G06N20/20,G06N,G06
848,G06N3/092,G06N,G06
848,G06N5/01,G06N,G06
848,G06N5/047,G06N,G06
848,G06Q30/0601,G06Q,G06
848,G06Q40/12,G06Q,G06
848,H03M7/30,H03M,H03
849,G06Q10/0633,G06Q,G06
849,G06Q10/20,G06Q,G06
849,G06Q30/0601,G06Q,G06
849,G06Q10/00,G06Q,G06
849,G06Q30/00,G06Q,G06
850,G06N3/092,G06N,G06
850,G06Q30/0207,G06Q,G06
850,G06Q30/0601,G06Q,G06
851,G06N5/045,G06N,G06
851,G06T5/70,G06T,G06
851,G06T5/73,G06T,G06
851,H04N21/2187,H04N,H04
851,H04N21/234,H04N,H04
851,H04N21/44,H04N,H04
852,G06F40/205,G06F,G06
852,G06N5/04,G06N,G06
852,G06V10/774,G06V,G06
852,G06V10/776,G06V,G06
852,G06V20/40,G06V,G06
853,G06F16/335,G06F,G06
853,G06F16/338,G06F,G06
853,G06F16/36,G06F,G06
853,G06F16/901,G06F,G06
853,G06F16/9038,G06F,G06
853,G06F16/904,G06F,G06
853,G06F16/9535,G06F,G06
853,G06N5/01,G06N,G06
853,G06Q30/0601,G06Q,G06
854,G06Q10/087,G06Q,G06
854,G06Q30/0251,G06Q,G06
854,G06Q30/0601,G06Q,G06
855,G06Q10/101,G06Q,G06
855,G06Q20/06,G06Q,G06
855,G06Q40/06,G06Q,G06
855,H04L9/32,H04L,H04
855,G06Q20/40,G06Q,G06
856,G06F21/64,G06F,G06
856,G06N20/00,G06N,G06
856,G06Q10/047,G06Q,G06
856,G06Q10/0631,G06Q,G06
856,G06Q10/067,G06Q,G06
856,G06Q10/083,G06Q,G06
856,G06Q10/087,G06Q,G06
856,H04L67/1042,H04L,H04
856,H04L67/1097,H04L,H04
856,H04L9/00,H04L,H04
856,H04L9/40,H04L,H04
857,G06F16/22,G06F,G06
857,G06F16/2458,G06F,G06
857,G06F16/25,G06F,G06
857,G06F16/28,G06F,G06
857,G06N20/00,G06N,G06
857,G06Q10/0633,G06Q,G06
858,G06F18/10,G06F,G06
858,G06N20/00,G06N,G06
858,G06Q10/0637,G06Q,G06
858,G06Q30/0201,G06Q,G06
858,G06Q30/0202,G06Q,G06
859,G06Q30/0601,G06Q,G06
860,G06T11/00,G06T,G06
861,G06F21/60,G06F,G06
861,G06N10/00,G06N,G06
861,G06Q20/40,G06Q,G06
861,G06N20/00,G06N,G06
862,G01C21/36,G01C,G01
863,G06N20/00,G06N,G06
863,G06N3/08,G06N,G06
863,G06Q50/00,G06Q,G06
864,G06Q20/22,G06Q,G06
864,G06Q20/38,G06Q,G06
864,G06Q20/40,G06Q,G06
864,G06Q30/0282,G06Q,G06
865,G06Q30/0203,G06Q,G06
865,G06Q30/0282,G06Q,G06
866,G06Q20/36,G06Q,G06
866,G06Q20/38,G06Q,G06
868,G06Q20/36,G06Q,G06
868,G06Q20/38,G06Q,G06
868,G06Q40/04,G06Q,G06
868,H04L9/00,H04L,H04
868,H04L9/32,H04L,H04
869,G06F16/951,G06F,G06
869,G06N20/00,G06N,G06
869,G06Q30/0201,G06Q,G06
869,G06Q30/0601,G06Q,G06
869,G06Q30/0645,G06Q,G06
870,G06N20/00,G06N,G06
871,G06F9/50,G06F,G06
871,G06F9/54,G06F,G06
871,H04L61/4511,H04L,H04
872,G06F16/30,G06F,G06
872,G06F16/3331,G06F,G06
872,G06F16/334,G06F,G06
872,G06F16/338,G06F,G06
872,G06F40/30,G06F,G06
872,G06N20/20,G06N,G06
872,H04L9/40,H04L,H04
872,H04L61/4511,H04L,H04
872,H04L67/02,H04L,H04
873,G06F21/31,G06F,G06
873,G06N20/20,G06N,G06
873,G06T1/20,G06T,G06
874,A45D44/00,A45D,A45
874,G06Q30/0601,G06Q,G06
874,G06T11/60,G06T,G06
